Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure,TempWater,TempWater Provider
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201410,Water - Precipitation - rain,2014-10-15,2014-10-01,2014-10-31,,-3.56,International Atomic Energy Agency,-19.8,International Atomic Energy Agency,,,,226.4,27.2,29.9,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201411,Water - Precipitation - rain,2014-11-15,2014-11-01,2014-11-30,,-8.2,International Atomic Energy Agency,-54.3,International Atomic Energy Agency,,,,396,26.7,29.8,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201412,Water - Precipitation - rain,2014-12-15,2014-12-01,2014-12-31,,-8.31,International Atomic Energy Agency,-56.3,International Atomic Energy Agency,,,,232.6,26.4,29.4,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201501,Water - Precipitation - rain,2015-01-15,2015-01-01,2015-01-31,,-6.14,International Atomic Energy Agency,-42.5,International Atomic Energy Agency,,,,92.2,26.3,27.3,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201502,Water - Precipitation - rain,2015-02-15,2015-02-01,2015-02-28,"Rejected value(s): d18O: -1.91 ‰, d2H: -17.1 ‰, d-excess: -1.8 ‰ (evaporated)",,,,,,,,5.8,26.3,27.5,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201503,Water - Precipitation - rain,2015-03-15,2015-03-01,2015-03-31,,-2.47,International Atomic Energy Agency,-9.6,International Atomic Energy Agency,,,,137.4,27.3,29.9,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201504,Water - Precipitation - rain,2015-04-15,2015-04-01,2015-04-30,,-5.22,International Atomic Energy Agency,-33,International Atomic Energy Agency,,,,371.8,27.2,31,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201505,Water - Precipitation - rain,2015-05-15,2015-05-01,2015-05-31,,-4.61,International Atomic Energy Agency,-27.6,International Atomic Energy Agency,,,,311.6,26.9,31.3,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201506,Water - Precipitation - rain,2015-06-15,2015-06-01,2015-06-30,,-5.78,International Atomic Energy Agency,-37.2,International Atomic Energy Agency,,,,165.4,27.4,31.2,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201507,Water - Precipitation - rain,2015-07-15,2015-07-01,2015-07-31,,-3.04,International Atomic Energy Agency,-12.5,International Atomic Energy Agency,,,,260.2,27.2,30.7,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201508,Water - Precipitation - rain,2015-08-15,2015-08-01,2015-08-31,,-4.4,International Atomic Energy Agency,-24.8,International Atomic Energy Agency,,,,151,27.2,30.7,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201509,Water - Precipitation - rain,2015-09-15,2015-09-01,2015-09-30,,-4.63,International Atomic Energy Agency,-27.4,International Atomic Energy Agency,,,,185.4,27.1,30.8,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201510,Water - Precipitation - rain,2015-10-15,2015-10-01,2015-10-31,,-2.02,International Atomic Energy Agency,-6.7,International Atomic Energy Agency,,,,219,27.3,30.9,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201511,Water - Precipitation - rain,2015-11-15,2015-11-01,2015-11-30,,-5.65,International Atomic Energy Agency,-32.5,International Atomic Energy Agency,,,,324.8,26.8,31.2,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201512,Water - Precipitation - rain,2015-12-15,2015-12-01,2015-12-31,,-4.46,International Atomic Energy Agency,-26.3,International Atomic Energy Agency,,,,249.6,27.1,31.3,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201601,Water - Precipitation - rain,2016-01-15,2016-01-01,2016-01-31,,-1.68,International Atomic Energy Agency,-5.2,International Atomic Energy Agency,,,,107.2,27.5,31.7,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201602,Water - Precipitation - rain,2016-02-15,2016-02-01,2016-02-29,,-3.08,International Atomic Energy Agency,-14.5,International Atomic Energy Agency,,,,206.6,27.2,30.6,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201603,Water - Precipitation - rain,2016-03-15,2016-03-01,2016-03-31,,-1.95,International Atomic Energy Agency,-8.1,International Atomic Energy Agency,,,,95,28.2,31.6,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201604,Water - Precipitation - rain,2016-04-15,2016-04-01,2016-04-30,,-2.16,International Atomic Energy Agency,-9.4,International Atomic Energy Agency,,,,127.2,28.5,32.9,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201605,Water - Precipitation - rain,2016-05-15,2016-05-01,2016-05-31,,-7.17,International Atomic Energy Agency,-45.8,International Atomic Energy Agency,,,,105.4,28.3,33.1,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201606,Water - Precipitation - rain,2016-06-15,2016-06-01,2016-06-30,,-6.62,International Atomic Energy Agency,-42.6,International Atomic Energy Agency,,,,132.4,27.4,31.9,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201607,Water - Precipitation - rain,2016-07-15,2016-07-01,2016-07-31,,-6.65,International Atomic Energy Agency,-40.5,International Atomic Energy Agency,,,,120.2,27.4,31.7,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201608,Water - Precipitation - rain,2016-08-15,2016-08-01,2016-08-31,,-5.11,International Atomic Energy Agency,-29.6,International Atomic Energy Agency,,,,205.6,27.9,31.5,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201609,Water - Precipitation - rain,2016-09-15,2016-09-01,2016-09-30,,-4.94,International Atomic Energy Agency,-29.7,International Atomic Energy Agency,,,,201.4,27.5,31,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201610,Water - Precipitation - rain,2016-10-15,2016-10-01,2016-10-31,,-5.43,International Atomic Energy Agency,-36.5,International Atomic Energy Agency,,,,234.8,27.6,31,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201611,Water - Precipitation - rain,2016-11-15,2016-11-01,2016-11-30,,-10.59,International Atomic Energy Agency,-77,International Atomic Energy Agency,,,,230.4,26.9,31.2,,
GNIP,GNIP/M/MY/02,JOHOR BAHRU,MY,4867900,1.6,103.6666667,35,Precipitation collectors - unknown,"[Partners: Nuclear Malaysia, Selangor; Malaysian Meteorological Service]",201612,Water - Precipitation - rain,2016-12-15,2016-12-01,2016-12-31,,-6.58,International Atomic Energy Agency,-43.2,International Atomic Energy Agency,,,,160.4,27.1,30.7,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",199901,Water - Precipitation - unspecified (not reported),1999-01-15,1999-01-01,1999-01-31,Data as provided by Malaysian Nuclear Agency,,,,,,,,,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",199902,Water - Precipitation - unspecified (not reported),1999-02-15,1999-02-01,1999-02-28,Data as provided by Malaysian Nuclear Agency,,,,,,,,,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",199903,Water - Precipitation - unspecified (not reported),1999-03-15,1999-03-01,1999-03-31,Data as provided by Malaysian Nuclear Agency,,,,,,,,,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",199904,Water - Precipitation - unspecified (not reported),1999-04-15,1999-04-01,1999-04-30,Data as provided by Malaysian Nuclear Agency,,,,,,,,,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",199905,Water - Precipitation - rain,1999-05-15,1999-05-01,1999-05-31,Data as provided by Malaysian Nuclear Agency,-6.4,Malaysian Institute of Nuclear Technology (MINT),-39.65,Malaysian Institute of Nuclear Technology (MINT),10.4,,Malaysian Institute of Nuclear Technology (MINT),85,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",199906,Water - Precipitation - rain,1999-06-15,1999-06-01,1999-06-30,Data as provided by Malaysian Nuclear Agency,-8.34,Malaysian Institute of Nuclear Technology (MINT),-55.1,Malaysian Institute of Nuclear Technology (MINT),6,,Malaysian Institute of Nuclear Technology (MINT),136,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",199907,Water - Precipitation - rain,1999-07-15,1999-07-01,1999-07-31,Data as provided by Malaysian Nuclear Agency,-8.02,Malaysian Institute of Nuclear Technology (MINT),-51.03,Malaysian Institute of Nuclear Technology (MINT),6.4,,Malaysian Institute of Nuclear Technology (MINT),142,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",199908,Water - Precipitation - rain,1999-08-15,1999-08-01,1999-08-31,Data as provided by Malaysian Nuclear Agency,-6.23,Malaysian Institute of Nuclear Technology (MINT),-35.72,Malaysian Institute of Nuclear Technology (MINT),7.2,,Malaysian Institute of Nuclear Technology (MINT),130,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",199909,Water - Precipitation - rain,1999-09-15,1999-09-01,1999-09-30,Data as provided by Malaysian Nuclear Agency,-4.92,Malaysian Institute of Nuclear Technology (MINT),-28.74,Malaysian Institute of Nuclear Technology (MINT),5.9,,Malaysian Institute of Nuclear Technology (MINT),125,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",199910,Water - Precipitation - rain,1999-10-15,1999-10-01,1999-10-31,Data as provided by Malaysian Nuclear Agency,-8.6,Malaysian Institute of Nuclear Technology (MINT),-64.88,Malaysian Institute of Nuclear Technology (MINT),8.6,,Malaysian Institute of Nuclear Technology (MINT),270,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",199911,Water - Precipitation - rain,1999-11-15,1999-11-01,1999-11-30,Data as provided by Malaysian Nuclear Agency,-7.2,Malaysian Institute of Nuclear Technology (MINT),-46.6,Malaysian Institute of Nuclear Technology (MINT),7.2,,Malaysian Institute of Nuclear Technology (MINT),135,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",199912,Water - Precipitation - rain,1999-12-15,1999-12-01,1999-12-31,Data as provided by Malaysian Nuclear Agency,-10.98,Malaysian Institute of Nuclear Technology (MINT),-76.99,Malaysian Institute of Nuclear Technology (MINT),7.9,,Malaysian Institute of Nuclear Technology (MINT),120,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200001,Water - Precipitation - rain,2000-01-15,2000-01-01,2000-01-31,Data as provided by Malaysian Nuclear Agency,-7.12,Malaysian Institute of Nuclear Technology (MINT),-46,Malaysian Institute of Nuclear Technology (MINT),,,,122.5,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200002,Water - Precipitation - unspecified (not reported),2000-02-15,2000-02-01,2000-02-29,Data as provided by Malaysian Nuclear Agency,,,,,,,,,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200003,Water - Precipitation - rain,2000-03-15,2000-03-01,2000-03-31,Data as provided by Malaysian Nuclear Agency,-6.71,Malaysian Institute of Nuclear Technology (MINT),-42.8,Malaysian Institute of Nuclear Technology (MINT),,,,75.6,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200004,Water - Precipitation - rain,2000-04-15,2000-04-01,2000-04-30,Data as provided by Malaysian Nuclear Agency,-9.38,Malaysian Institute of Nuclear Technology (MINT),-76.6,Malaysian Institute of Nuclear Technology (MINT),,,,152.1,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200005,Water - Precipitation - unspecified (not reported),2000-05-15,2000-05-01,2000-05-31,Data as provided by Malaysian Nuclear Agency,,,,,,,,,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200006,Water - Precipitation - rain,2000-06-15,2000-06-01,2000-06-30,Data as provided by Malaysian Nuclear Agency,-8.37,Malaysian Institute of Nuclear Technology (MINT),-51.6,Malaysian Institute of Nuclear Technology (MINT),,,,142.4,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200007,Water - Precipitation - rain,2000-07-15,2000-07-01,2000-07-31,Data as provided by Malaysian Nuclear Agency,-5.09,Malaysian Institute of Nuclear Technology (MINT),-30.1,Malaysian Institute of Nuclear Technology (MINT),,,,63.7,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200008,Water - Precipitation - rain,2000-08-15,2000-08-01,2000-08-31,Data as provided by Malaysian Nuclear Agency,-9.19,Malaysian Institute of Nuclear Technology (MINT),-64.8,Malaysian Institute of Nuclear Technology (MINT),,,,148.7,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200009,Water - Precipitation - rain,2000-09-15,2000-09-01,2000-09-30,Data as provided by Malaysian Nuclear Agency,-8.19,Malaysian Institute of Nuclear Technology (MINT),-57.2,Malaysian Institute of Nuclear Technology (MINT),,,,228.8,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200010,Water - Precipitation - rain,2000-10-15,2000-10-01,2000-10-31,Data as provided by Malaysian Nuclear Agency,-6.89,Malaysian Institute of Nuclear Technology (MINT),-44.7,Malaysian Institute of Nuclear Technology (MINT),,,,221.3,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200011,Water - Precipitation - rain,2000-11-15,2000-11-01,2000-11-30,Data as provided by Malaysian Nuclear Agency,-10.13,Malaysian Institute of Nuclear Technology (MINT),-75.2,Malaysian Institute of Nuclear Technology (MINT),,,,89.5,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200012,Water - Precipitation - unspecified (not reported),2000-12-15,2000-12-01,2000-12-31,Data as provided by Malaysian Nuclear Agency,,,,,,,,,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200101,Water - Precipitation - rain,2001-01-15,2001-01-01,2001-01-31,Data as provided by Malaysian Nuclear Agency,-9.21,Malaysian Institute of Nuclear Technology (MINT),-61.5,Malaysian Institute of Nuclear Technology (MINT),,,,232.8,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200102,Water - Precipitation - rain,2001-02-15,2001-02-01,2001-02-28,Data as provided by Malaysian Nuclear Agency,-5.07,Malaysian Institute of Nuclear Technology (MINT),-24.5,Malaysian Institute of Nuclear Technology (MINT),,,,80.5,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200103,Water - Precipitation - rain,2001-03-15,2001-03-01,2001-03-31,Data as provided by Malaysian Nuclear Agency,-6.1,Malaysian Institute of Nuclear Technology (MINT),-31.7,Malaysian Institute of Nuclear Technology (MINT),,,,61.5,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200104,Water - Precipitation - rain,2001-04-15,2001-04-01,2001-04-30,Data as provided by Malaysian Nuclear Agency,-8.82,Malaysian Institute of Nuclear Technology (MINT),-50.6,Malaysian Institute of Nuclear Technology (MINT),,,,62.8,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200105,Water - Precipitation - rain,2001-05-15,2001-05-01,2001-05-31,Data as provided by Malaysian Nuclear Agency,-10.09,Malaysian Institute of Nuclear Technology (MINT),-68.4,Malaysian Institute of Nuclear Technology (MINT),,,,49.7,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200106,Water - Precipitation - rain,2001-06-15,2001-06-01,2001-06-30,Data as provided by Malaysian Nuclear Agency,-6.44,Malaysian Institute of Nuclear Technology (MINT),-32,Malaysian Institute of Nuclear Technology (MINT),,,,34.3,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200107,Water - Precipitation - rain,2001-07-15,2001-07-01,2001-07-31,Data as provided by Malaysian Nuclear Agency,-6.883,Malaysian Institute of Nuclear Technology (MINT),-32.78,Malaysian Institute of Nuclear Technology (MINT),,,,146.2,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200108,Water - Precipitation - rain,2001-08-15,2001-08-01,2001-08-31,Data as provided by Malaysian Nuclear Agency,-7.194,Malaysian Institute of Nuclear Technology (MINT),-40.67,Malaysian Institute of Nuclear Technology (MINT),,,,253.6,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200109,Water - Precipitation - rain,2001-09-15,2001-09-01,2001-09-30,Data as provided by Malaysian Nuclear Agency,-10.304,Malaysian Institute of Nuclear Technology (MINT),-64.86,Malaysian Institute of Nuclear Technology (MINT),,,,223.7,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200110,Water - Precipitation - rain,2001-10-15,2001-10-01,2001-10-31,Data as provided by Malaysian Nuclear Agency,-12.763,Malaysian Institute of Nuclear Technology (MINT),-83.53,Malaysian Institute of Nuclear Technology (MINT),,,,159.1,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200111,Water - Precipitation - rain,2001-11-15,2001-11-01,2001-11-30,Data as provided by Malaysian Nuclear Agency,-11.427,Malaysian Institute of Nuclear Technology (MINT),-69.14,Malaysian Institute of Nuclear Technology (MINT),,,,163.1,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200112,Water - Precipitation - rain,2001-12-15,2001-12-01,2001-12-31,Data as provided by Malaysian Nuclear Agency,-7.712,Malaysian Institute of Nuclear Technology (MINT),-42.16,Malaysian Institute of Nuclear Technology (MINT),,,,196.9,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200201,Water - Precipitation - rain,2002-01-15,2002-01-01,2002-01-31,Data as provided by Malaysian Nuclear Agency,-4.442,Malaysian Institute of Nuclear Technology (MINT),-50.47,Malaysian Institute of Nuclear Technology (MINT),,,,28.7,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200202,Water - Precipitation - rain,2002-02-15,2002-02-01,2002-02-28,Data as provided by Malaysian Nuclear Agency,-5.441,Malaysian Institute of Nuclear Technology (MINT),-27.76,Malaysian Institute of Nuclear Technology (MINT),,,,70.7,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200203,Water - Precipitation - rain,2002-03-15,2002-03-01,2002-03-31,Data as provided by Malaysian Nuclear Agency,-7.456,Malaysian Institute of Nuclear Technology (MINT),-40.47,Malaysian Institute of Nuclear Technology (MINT),,,,94.6,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200204,Water - Precipitation - rain,2002-04-15,2002-04-01,2002-04-30,Data as provided by Malaysian Nuclear Agency,-7.582,Malaysian Institute of Nuclear Technology (MINT),-38.99,Malaysian Institute of Nuclear Technology (MINT),,,,377,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200205,Water - Precipitation - rain,2002-05-15,2002-05-01,2002-05-31,Data as provided by Malaysian Nuclear Agency,-6.76,Malaysian Institute of Nuclear Technology (MINT),-38.42,Malaysian Institute of Nuclear Technology (MINT),,,,153.1,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200206,Water - Precipitation - unspecified (not reported),2002-06-15,2002-06-01,2002-06-30,Data as provided by Malaysian Nuclear Agency,,,,,,,,,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200207,Water - Precipitation - rain,2002-07-15,2002-07-01,2002-07-31,Data as provided by Malaysian Nuclear Agency,-5.942,Malaysian Institute of Nuclear Technology (MINT),-27.78,Malaysian Institute of Nuclear Technology (MINT),,,,40.8,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200208,Water - Precipitation - unspecified (not reported),2002-08-15,2002-08-01,2002-08-31,Data as provided by Malaysian Nuclear Agency,,,,,,,,,,,,
GNIP,GNIP/M/MY/02,OLAK LEMPIT,MY,4864702,2.816666667,101.5833333,13,Precipitation collectors - unknown,"[Partner: MINT, Kuala Lumpur]",200209,Water - Precipitation - unspecified (not reported),2002-09-15,2002-09-01,2002-09-30,Data as provided by Malaysian Nuclear Agency,,,,,,,,,,,,
