Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196211,Water - Precipitation - rain,1962-11-15,1962-11-01,1962-11-30,,0.8,University of Copenhagen,,,,,,142,29.5,29.2
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196212,Water - Precipitation - unspecified (not reported),1962-12-15,1962-12-01,1962-12-31,,0.7,University of Copenhagen,,,,,,187,29.1,29.8
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196301,Water - Precipitation - unspecified (not reported),1963-01-15,1963-01-01,1963-01-31,,-9.2,University of Copenhagen,-57.6,University of Copenhagen,,,,311,27.9,30
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196302,Water - Precipitation - unspecified (not reported),1963-02-15,1963-02-01,1963-02-28,,-6.9,University of Copenhagen,-46.4,University of Copenhagen,21.1,1.1,International Atomic Energy Agency,330,27.3,29.3
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196303,Water - Precipitation - unspecified (not reported),1963-03-15,1963-03-01,1963-03-31,,-3.9,University of Copenhagen,-20,University of Copenhagen,23.1,1.4,International Atomic Energy Agency,228,28.3,30.3
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196304,Water - Precipitation - unspecified (not reported),1963-04-15,1963-04-01,1963-04-30,,-6.8,University of Copenhagen,-38.5,University of Copenhagen,28.8,1.5,International Atomic Energy Agency,125,27.3,27.5
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196305,Water - Precipitation - unspecified (not reported),1963-05-15,1963-05-01,1963-05-31,,,,,,,,,1,26.2,20.4
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196306,Water - Precipitation - unspecified (not reported),1963-06-15,1963-06-01,1963-06-30,,,,,,,,,,24.4,16.8
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196307,Water - Precipitation - unspecified (not reported),1963-07-15,1963-07-01,1963-07-31,,,,,,,,,1,23.3,16
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196308,Water - Precipitation - unspecified (not reported),1963-08-15,1963-08-01,1963-08-31,,,,,,,,,,24.7,18.6
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196309,Water - Precipitation - unspecified (not reported),1963-09-15,1963-09-01,1963-09-30,,,,,,,,,,26.9,22.3
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196310,Water - Precipitation - unspecified (not reported),1963-10-15,1963-10-01,1963-10-31,,-0.6,University of Copenhagen,8.7,University of Copenhagen,28.7,1.6,International Atomic Energy Agency,46,28.8,26.1
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196311,Water - Precipitation - unspecified (not reported),1963-11-15,1963-11-01,1963-11-30,,,,,,21.7,1.3,International Atomic Energy Agency,62,29.7,26.6
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196312,Water - Precipitation - unspecified (not reported),1963-12-15,1963-12-01,1963-12-31,,-2.5,University of Copenhagen,-1.3,University of Copenhagen,29.1,1.5,International Atomic Energy Agency,229,28.9,29.4
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196401,Water - Precipitation - unspecified (not reported),1964-01-15,1964-01-01,1964-01-31,,-2.6,University of Copenhagen,-11.8,University of Copenhagen,18.1,1.1,International Atomic Energy Agency,319,28.4,29.7
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196402,Water - Precipitation - unspecified (not reported),1964-02-15,1964-02-01,1964-02-29,,-1.2,University of Copenhagen,-6.2,University of Copenhagen,18.5,1.1,International Atomic Energy Agency,117,29.5,31.3
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196403,Water - Precipitation - unspecified (not reported),1964-03-15,1964-03-01,1964-03-31,,-1.2,University of Copenhagen,-2.5,University of Copenhagen,15.8,1,International Atomic Energy Agency,351,27.7,29.7
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196404,Water - Precipitation - unspecified (not reported),1964-04-15,1964-04-01,1964-04-30,,-2.3,University of Copenhagen,-6.9,University of Copenhagen,19.7,1.2,International Atomic Energy Agency,126,28.3,28
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196405,Water - Precipitation - unspecified (not reported),1964-05-15,1964-05-01,1964-05-31,,,,,,,,,2,26.9,20.5
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196406,Water - Precipitation - unspecified (not reported),1964-06-15,1964-06-01,1964-06-30,,,,,,,,,2,24.5,17.2
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196407,Water - Precipitation - unspecified (not reported),1964-07-15,1964-07-01,1964-07-31,,,,,,,,,,25.2,17.9
GNIP,GNIP/M/AU/01,DARWIN,AU,9412000,-12.43,130.87,26,Precipitation collectors - unknown,"[Partners: AAEC/ANSTO, BoM] | [Reference: Tadros, C.V. et al.: Tritium in Australian precipitation: A 50 year record, in: Journal of Hydrology 513, p. 262-273 (2014). DOI: 10.1016/j.jhydrol.2014.03.031]
| [Reference: Hollins S.E., Hughes C.E., Crawford J., Cendón D.I., Meredith K.T., 2018. Rainfall isotope variations over the Australian continent – implications for hydrology and isoscape applications. Science of the Total Environment. 645: 630-645. https://doi.org/10.1016/j.scitotenv.2018.07.082] | [Note: data can be also be obtained via http://ansto.gov.au/ozwin or by emailing Cath.Hughes@ansto.gov.au]",196408,Water - Precipitation - unspecified (not reported),1964-08-15,1964-08-01,1964-08-31,,,,,,,,,,25.9,20.7
